Name,Type,Show,Date,Location,Confirmed,Link,Micro.blog URL
⚡️ Enlightning - What Is ingress-nginx?,Video,⚡️Enlightning,5/18/2023,,,https://www.youtube.com/watch?v=G-m9mB4y3Og,
⚡️ Enlightning - What Is ingress-nginx?,Video,⚡️Enlightning,5/18/2023,,,https://www.youtube.com/watch?v=G-m9mB4y3Og,
⚡️ Enlightning - Implementing Ingress with Contour,Video,⚡️Enlightning,5/19/2023,,,https://www.youtube.com/watch?v=oFGyqG_7jTU,
⚡️ Enlightning - Open Policy Agent and Rego - the Policy Power Duo!,Video,⚡️Enlightning,6/2/2023,,,https://www.youtube.com/watch?v=FlVBw5PNKZQ,
⚡️ Enlightning - No-Code Policy with Kyverno,Video,⚡️Enlightning,6/3/2023,,,https://www.youtube.com/watch?v=JsHA1UTxLHQ,
⚡️ Enlightning - What Is Gateway API?,Video,⚡️Enlightning,6/8/2023,,,https://www.youtube.com/watch?v=mFZW4jyed68,
⚡️ Enlightning - Armoring up Your Workloads with KubeArmor,Video,⚡️Enlightning,6/10/2023,,,https://www.youtube.com/watch?v=2ZVr64O8R-E,
"⚡️ Enlightning - Kubewarden, the Universal Policy Framework",Video,⚡️Enlightning,6/15/2023,,,https://www.youtube.com/watch?v=bLQ_mtbNRUY,
"⚡️ Enlightning - Playing ""Guess Who?"" – Detecting Threats With Falco",Video,⚡️Enlightning,6/17/2023,,,https://www.youtube.com/watch?v=ZIk41-zBbX8,
⚡️ Enlightning - What Is ValidatingAdmissionPolicy in Kubernetes?,Video,⚡️Enlightning,6/29/2023,,,https://www.youtube.com/watch?v=Cw_GE6nQPiY,
⚡️ Enlightning - Exploring External Secrets Operator,Video,⚡️Enlightning,6/30/2023,,,https://www.youtube.com/watch?v=7uY_qW6TWf8,
⚡️ Enlightning - Cloud Custodian: Governance as Code That Developers Love,Video,⚡️Enlightning,7/15/2023,,,https://www.youtube.com/watch?v=lv7wR6M9CWk,
⚡️ Enlightning - Keeping Secrets Secret: Secrets Store CSI Driver,Video,⚡️Enlightning,8/4/2023,,,https://www.youtube.com/watch?v=vOJK2BwR3zc,
⚡️ Enlightning - Ensuring Software Authenticity: Introduction to Notary Project,Video,⚡️Enlightning,8/31/2023,,,https://www.youtube.com/watch?v=FwpHZfNE9LQ,
⚡️ Enlightning - Kubernetes Networking,Video,⚡️Enlightning,9/7/2023,,,https://www.youtube.com/watch?v=V9ItB3u4UaA,
⚡️ Enlightning - Linkerd: The Stress-Free Service Mesh,Video,⚡️Enlightning,10/6/2023,,,https://www.youtube.com/watch?v=1xzUFBkGPZI,
⚡️ Enlightning - Learn Service Mesh With Kuma,Video,⚡️Enlightning,10/12/2023,,,https://www.youtube.com/watch?v=2_UbxGdJCcw,
⚡️ Enlightning - Sailing Into a Sea of Microservices With Istio,Video,⚡️Enlightning,10/19/2023,,,https://www.youtube.com/watch?v=CBzqXniYouU,
"⚡️ Enlightning - Cilium Networking, Security and Observability",Video,⚡️Enlightning,11/30/2023,,,https://www.youtube.com/watch?v=KIWQTolF-3g,
⚡️Enlightning - What Is Dex?,Video,⚡️Enlightning,12/16/2023,,,https://www.youtube.com/watch?v=99YWNJa7SfE,
⚡️ Enlightning - Be a Security Hero with Kubescape as Your Sidekick,Video,⚡️Enlightning,1/5/2024,,,https://www.youtube.com/watch?v=8BrEeC6PiiY,
⚡️ Enlightning - What Is Access Policy Orchestration? What Is Hexa?,Video,⚡️Enlightning,1/6/2024,,,https://www.youtube.com/watch?v=2ylmZCARzsc,
⚡️ Enlightning - Keycloak: The Open Source IAM for Modern Applications,Video,⚡️Enlightning,1/13/2024,,,https://www.youtube.com/watch?v=fqapvuIL6Qs,
"⚡️ Enlightning - Hello Paralus, Goodbye RBAC Stress!",Video,⚡️Enlightning,1/19/2024,,,https://www.youtube.com/watch?v=lFhL_HFHwOM,
⚡️ Enlightning - Solving for the Bottom Turtle with SPIFFE and SPIRE,Video,⚡️Enlightning,1/20/2024,,,https://www.youtube.com/watch?v=EB6AJTkspTM,
⚡️ Enlightning - Understanding Network Service Mesh,Video,⚡️Enlightning,1/26/2024,,,https://www.youtube.com/watch?v=nyfeysBlO5c,
⚡️ Enlightning - Cloud Native Confidential Computing with Confidential Containers,Video,⚡️Enlightning,1/26/2024,,,https://www.youtube.com/watch?v=Z78KJd7iP8w,
⚡️ Enlightning - Service Identity Authentication and Authorization Using Athenz,Video,⚡️Enlightning,2/1/2024,,,https://www.youtube.com/watch?v=kz2JXQCdE2w,
⚡️ Enlightning - Flexible Authorization with OpenFGA,Video,⚡️Enlightning,2/9/2024,,,https://www.youtube.com/watch?v=yTgtAzhvC28,
